created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 02 10:33:13 +0000 2023;1730897903437410520;"@awmeyy pro sama ganjar keknya";0;0;0;0;in;1611713010338533377;1730819985524826414;calvinprawww;https://twitter.com/calvinprawww/status/1730897903437410520
Sat Dec 02 10:33:12 +0000 2023;1730897899410854023;"Ganjar dan Mahfud MD memperlihatkan bahwa pembelajaran tidak hanya terjadi di dalam kelas, tetapi juga melalui pengalaman praktis di sekolah vokasi. Semoga anak-anak kita tumbuh lebih berdaya saing. @pietramhd  GPMMD 4Ende https://t.co/nKKpfcCc4L";0;0;0;0;in;1690332706000027648;1730897899410854023;muhamadffikiri;https://twitter.com/muhamadffikiri/status/1730897899410854023
Sat Dec 02 10:33:11 +0000 2023;1730897894344180100;"Mahfud MD dan Ganjar, semoga langkah-langkah inovatif ini membawa pendidikan Indonesia menuju standar internasional. Terima kasih atas upaya kalian untuk menciptakan masa depan yang lebih baik. @pikkopostman  GPMMD 4Ende https://t.co/2cwzdV4LN8";0;0;0;0;in;1689853902756495360;1730897894344180100;CKhalisma86;https://twitter.com/CKhalisma86/status/1730897894344180100
Sat Dec 02 10:32:59 +0000 2023;1730897846168416283;"Debat Cawapres Dihilangkan, TPN Ganjar-Mahfud: Apakah Kita Mau Pilih Kucing dalam Karung? https://t.co/yC64axYlFl";0;0;0;1;in;39074801;1730897846168416283;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897846168416283
Sat Dec 02 10:32:54 +0000 2023;1730897824123158865;"@Aryprasetyo85 @ganjarpranowo @S4N_W1B1 @Ganjar_Mahfud03 @Omnya_Gibran @007koteka @gm_gm @Muhayya__ @tnmuda @Miduk17 @mikuroQ NTT Pasti Ganjar-Mahmud";0;0;0;0;in;1464509763572674560;1730852961818136987;daniel_lodo;https://twitter.com/daniel_lodo/status/1730897824123158865
Sat Dec 02 10:32:50 +0000 2023;1730897805630378030;"Pejuang itu tidak hrs angkat senjata...karena Kebenaran tetap sbg Pemenang 💪💪  GANJAR-MAHFUD pilihan kita🙏";0;0;0;5;in;1645282016706064384;1730897805630378030;Opiniku95098012;https://twitter.com/Opiniku95098012/status/1730897805630378030
Sat Dec 02 10:32:49 +0000 2023;1730897804762264043;"@ichwanabohmd @kompascom Yg pasti @ganjarpranowo ngga bakalan menang... mimpi loe Ganjar bisa menang 😂😂😂";0;0;0;0;in;1603521046446895105;1730812299320193334;Uni_RancakBana;https://twitter.com/Uni_RancakBana/status/1730897804762264043
Sat Dec 02 10:32:30 +0000 2023;1730897722847477908;"Raja-raja di Timor NTT Tegaskan Dukung Ganjar-Mahfud https://t.co/1oBYmwukAZ";1;0;4;14;in;39074801;1730897722847477908;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897722847477908
Sat Dec 02 10:32:16 +0000 2023;1730897666236891589;"Pesan Ganjar Pranowo Untuk Pendukung Ganjar-Mahfud di Ende, Jangan Menyakiti Perasaan Orang Lain  https://t.co/a6eRyLYQgU";0;0;0;0;in;39074801;1730897666236891589;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897666236891589
Sat Dec 02 10:32:13 +0000 2023;1730897650910896604;"@Miduk17 Ganjar = B0K3P  Mpuud = Omdo";0;0;0;0;in;1708054331814240256;1730832859836133592;Agustz727008;https://twitter.com/Agustz727008/status/1730897650910896604
Sat Dec 02 10:32:08 +0000 2023;1730897629817749750;"@Aryprasetyo85 @ganjarpranowo @S4N_W1B1 @Ganjar_Mahfud03 @Omnya_Gibran @007koteka @gm_gm @Muhayya__ @tnmuda @Miduk17 @mikuroQ Maaf, alasan sy pribadi memilih Ganjar-Mahmud  1. Paket lengkap 2. Partai pengusung dikit, ribut jab. Kecil 3. Peluang Tim non partai masuk bantu Gama, besar 4. Dgn tdk saling sikut diinternal, maka peluang mensejahterakan  rakyat, besar...";0;0;0;0;in;1464509763572674560;1730852961818136987;daniel_lodo;https://twitter.com/daniel_lodo/status/1730897629817749750
Sat Dec 02 10:32:05 +0000 2023;1730897618996474178;"Pak Ganjar, terima kasih atas inisiatif Anda dalam meningkatkan kualitas destinasi wisata. Dengan partisipasi masyarakat, kita akan menciptakan destinasi yang lebih berkesan. @Rifainuraziz2  GPMMD 4Ende https://t.co/XKsnyjraov";0;0;0;0;in;1703326613335924736;1730897618996474178;NofiiAuliaa;https://twitter.com/NofiiAuliaa/status/1730897618996474178
Sat Dec 02 10:32:03 +0000 2023;1730897608670118032;"@ganjarpranowo Bismillah peluang pak Ganjar untuk menang semakin besar yah pak sehat selalu calon pemimpin kita semua🤟";0;0;0;0;in;1699049764946677760;1730804230074888561;Aman__76;https://twitter.com/Aman__76/status/1730897608670118032
Sat Dec 02 10:32:02 +0000 2023;1730897606870724800;"@ganjarpranowo Luar biasa pokoknnya setiap masyarakat bertemu dengan sosok pak ganjar pasti sangat antusias sekali";0;0;0;0;in;1633654064486711297;1730825211342405780;fitrok6;https://twitter.com/fitrok6/status/1730897606870724800
Sat Dec 02 10:32:02 +0000 2023;1730897605587357999;"Ribuan Pendukung Sambut Ganjar di Bandara Bima, Teriakan 'Presiden' Menggema https://t.co/zg6d28CcCf";0;1;0;1;in;39074801;1730897605587357999;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897605587357999
Sat Dec 02 10:32:01 +0000 2023;1730897603381101041;"Semakin ramai dibicarakan oleh banyak haters ane soal perubahan format debat capres cawapres...  Ane sependapat dengan pernyataan dari Deputi Hukum TPN Ganjar-Mahfud, Todung Mulya Lubis yang mengkritik keras perubahan format debat capres-cawapres yang digelar Komisi Pemilihan… https://t.co/qI95rmou9a";1;3;12;19;in;1145699110135033857;1730897603381101041;lek_brewok;https://twitter.com/lek_brewok/status/1730897603381101041
Sat Dec 02 10:32:00 +0000 2023;1730897599627231312;"Mendukung penuh langkah Pak Ganjar dalam menggandeng masyarakat lokal untuk mengelola destinasi wisata. Semoga ini menjadi contoh baik bagi daerah lain. @rajamatoa  GPMMD 4Ende https://t.co/MSdRDTaS19";0;0;0;0;in;1686313382797053952;1730897599627231312;nazarsaputra_97;https://twitter.com/nazarsaputra_97/status/1730897599627231312
Sat Dec 02 10:32:00 +0000 2023;1730897598934909117;"Ini dia 3 alasan kenapa kita harus coblos nomer 3 Ganjar Mahfud!   #GAMA #MahfudMD #Ganjar #GanjarPranowo #AlamGanjar #TuankuRakyat #LanjutGan #Capres2024 #Indonesia #IndonesiaEmas2024 #RambutPutih #TuanKuRakyat #menangkanganjarmahfudmd2024 Artan Jeha Tiko Agus Desember Jaemin https://t.co/li596VfguJ";0;0;0;0;in;1673043928235515904;1730897598934909117;menjamah_id;https://twitter.com/menjamah_id/status/1730897598934909117
Sat Dec 02 10:31:48 +0000 2023;1730897547282251852;"@investorgabut @BosPurwa Anies 0,6 % ,Prabowo 99%,Ganjar 0,4%😂🤣";0;0;0;0;in;1723207673691418624;1730750087918145879;Bagusedar;https://twitter.com/Bagusedar/status/1730897547282251852
Sat Dec 02 10:31:47 +0000 2023;1730897544631427254;"Apresiasi tinggi untuk Pak Ganjar yang tidak hanya berbicara, tapi juga bertindak untuk meningkatkan kualitas pendidikan di Indonesia. @ndrrnt_  GPMMD 4Ende https://t.co/694hhCo8TE";0;0;0;0;in;1688480077229805568;1730897544631427254;bellaafifah8;https://twitter.com/bellaafifah8/status/1730897544631427254
Sat Dec 02 10:31:47 +0000 2023;1730897543998128265;"Bertemu Mahasiswa di La Galigo Makassar, Alam Ganjar Dipuji Ganteng dan Humble https://t.co/Ra0jUoIese";0;0;0;2;in;39074801;1730897543998128265;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897543998128265
Sat Dec 02 10:31:41 +0000 2023;1730897517620215859;"Bila benar adanya judul di salah satu Chanel YouTube seperti ini.  Maka akan tidak berguna Ganjar Mahfud Cr3ative &amp  apapun Prestasinya.  TETAP OPTIMIS... 🤟 Kita Rakyat Punya Kelebihan dari JUMLAHnya. Rapatkan Barisan.. Bersama kita kawal PEMILU JURDIL💥 https://t.co/XikEsAOpIX";0;3;12;28;in;1556789140435324929;1730897517620215859;Kanjeng2022;https://twitter.com/Kanjeng2022/status/1730897517620215859
Sat Dec 02 10:31:32 +0000 2023;1730897478936068157;"Semangat untuk Pak Ganjar dan Pak Mahfud MD dalam mengembangkan kualitas destinasi wisata lokal. Bersama-sama, kita bisa menjadikan Indonesia lebih bersinar di mata dunia! @RifatulUlumiah  GPMMD 4Ende https://t.co/I6FyisbxwM";0;0;0;0;in;1688263457815285760;1730897478936068157;revanvlno15;https://twitter.com/revanvlno15/status/1730897478936068157
Sat Dec 02 10:31:26 +0000 2023;1730897456844660777;"ORANG BAIK PASTI MEMILIH ORANG BAIK. GANJAR-MAHFUD ADALAH ORANG BAIK https://t.co/qkngyRKoCA";0;0;0;0;in;1491269717482676230;1730897456844660777;fuadnoer12;https://twitter.com/fuadnoer12/status/1730897456844660777
Sat Dec 02 10:31:24 +0000 2023;1730897447990521858;"Keinginan Pak Ganjar agar anak bangsa tidak hanya pintar di kelas tapi juga pandai di dunia usaha adalah visi yang membanggakan. @ndonando_  GPMMD 4Ende https://t.co/YFi09pfDWu";0;0;0;0;in;1688426767516917761;1730897447990521858;GilangRifandi;https://twitter.com/GilangRifandi/status/1730897447990521858
Sat Dec 02 10:31:23 +0000 2023;1730897440965107906;"Keuskupan Agung Ende Yakini Pasangan Ganjar-Mahfud Tokoh Pemersatu dan Penjaga NKRI https://t.co/cQhk0BDu4R";0;0;0;1;in;39074801;1730897440965107906;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897440965107906
Sat Dec 02 10:31:21 +0000 2023;1730897433318801772;"Bukannya PPP dukung Pa Ganjar ya?";0;0;0;0;in;409617068;1730897433318801772;lajirrahza;https://twitter.com/lajirrahza/status/1730897433318801772
Sat Dec 02 10:31:16 +0000 2023;1730897413546901898;"Utk bisa lolos ke putaran dua, kubu AMIN hrs bisa memastikan lg kekalahan pasangan Ganjar-Mahfud yg makin tergerus paska dipilihnya Gibran sbg cawapres Prabowo,  Tapi di lapangan pendukung AMIN malah lebih sering menyerang pasangan Prabowo-Gibran 😀";0;2;0;1;in;82793141;1730897413546901898;irf_mLa;https://twitter.com/irf_mLa/status/1730897413546901898
Sat Dec 02 10:31:15 +0000 2023;1730897409746829681;"@BosPurwa Aku mah sjk 22 Oktober sdh prediksi  Gampang Pertama elektabilitas Ganjar yg tinggi itu bnyk disuplai endorsemen Jokowi yg sktr 18% Jd, begitu Jokowi lepas dr Ganjar, elektabilitas GP pun melorot  Kedua, elektabilitas GLyg tinggi itu sebenarnya keropos Krn swing voter nya tinggi https://t.co/72gezeeNBs";0;0;0;0;in;1583798302692503558;1730890945686901229;midhangste;https://twitter.com/midhangste/status/1730897409746829681
Sat Dec 02 10:31:07 +0000 2023;1730897375831654905;"Doa dan Harapan Tokoh dari Keuskupan Agung Ende untuk Ganjar #GanjarPranowo https://t.co/zELiScYedh";0;0;0;1;in;79130206;1730897375831654905;jpnncom;https://twitter.com/jpnncom/status/1730897375831654905
Sat Dec 02 10:31:05 +0000 2023;1730897369162805566;"Dialog Bersama Pendeta di Ende, Ganjar Disebut Tokoh Pemersatu Bangsa https://t.co/eOnH8fJj8g";0;0;0;0;in;39074801;1730897369162805566;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897369162805566
Sat Dec 02 10:31:00 +0000 2023;1730897344756175076;"@kankmazaydrooze @ArieNugr0411 @hariqosatria saya dari awal memang sudah tidak suka dengan pendukung ganjar. lantas kenapa pendukung anies ikut ikutan skrg? apa mau di cap sama";0;2;0;0;in;1422362741948354562;1730821773258854540;akubolehjujurga;https://twitter.com/akubolehjujurga/status/1730897344756175076
Sat Dec 02 10:30:53 +0000 2023;1730897314989093325;"Mendukung visi Pak Ganjar untuk menciptakan generasi yang tidak hanya pintar, tapi juga memiliki keterampilan yang diperlukan dalam dunia kerja. @oelioe  GPMMD 4Ende https://t.co/ZBcKsj73dT";0;0;0;0;in;1689848115434844160;1730897314989093325;FikoNandar79;https://twitter.com/FikoNandar79/status/1730897314989093325
Sat Dec 02 10:30:52 +0000 2023;1730897314368372818;"Semoga langkah Pak Ganjar menjadi inspirasi bagi para pemimpin daerah lain untuk lebih memprioritaskan kualitas pendidikan di negeri ini. @Oedik_Tataq  GPMMD 4Ende https://t.co/weuliwkrSs";0;0;0;0;in;1690328022220775424;1730897314368372818;ajengwinandaa;https://twitter.com/ajengwinandaa/status/1730897314368372818
Sat Dec 02 10:30:47 +0000 2023;1730897292411158713;"TPN Ganjar: Yang Disepakati Baru Waktu dan Lokasi, Format Debat Belum https://t.co/Ji2h9jX9ek";0;0;0;0;in;39074801;1730897292411158713;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897292411158713
Sat Dec 02 10:30:43 +0000 2023;1730897275499766025;"Menginspirasi! Pak Ganjar membuka peluang baru dengan mengintegrasikan pendidikan dan vokasi. Generasi mendatang akan lebih siap menghadapi dinamika dunia usaha. @OfficialAsoppsi  GPMMD 4Ende https://t.co/G4caomZOcu";0;0;0;0;in;1689927323154550785;1730897275499766025;ridhormdhn41;https://twitter.com/ridhormdhn41/status/1730897275499766025
Sat Dec 02 10:30:32 +0000 2023;1730897227768582329;"Kubu Ganjar: Ketua KPU Tak Berhak Ubah Format Debat Capres-Cawapres https://t.co/9pwAppkn7m";0;0;0;0;in;39074801;1730897227768582329;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897227768582329
Sat Dec 02 10:30:29 +0000 2023;1730897215420567586;"@lahedom99 @_riverheaven @B1nt4ng_K1r4r4 Tidak kurang Ganjar...? 😁😁😁";0;1;0;1;in;1603564197211607040;1730867720407982577;wahyu_senjaya7;https://twitter.com/wahyu_senjaya7/status/1730897215420567586
Sat Dec 02 10:30:17 +0000 2023;1730897167861293207;"Saat Menjabat Jadi Gubernur Jateng. @ganjarpranowo membuat Program Desa &amp  Pangan Mandiri  Tdk Menunggu Lama. Ganjar Gerak cepat utk Swasembada Pangan  Bahkan Mas Butet mnjdi Saksi gmn Ganjar. Bgtu semangatnya utk menuju Ketahanan Pangan Nasional #GanjarMahfud2024 #SahabatGanjar https://t.co/KHfrtAW5ck";2;2;16;39;in;228628424;1730897167861293207;AirinDatangLagi;https://twitter.com/AirinDatangLagi/status/1730897167861293207
Sat Dec 02 10:30:15 +0000 2023;1730897158055031171;"@PartaiSocmed @aniesbaswedan Rapat ke amin, serang den ganjar...";0;0;0;0;in;40838788;1730537314248798342;p_priyambodo;https://twitter.com/p_priyambodo/status/1730897158055031171
Sat Dec 02 10:30:11 +0000 2023;1730897139780477103;"Kalau urusan ini, gak perlu diragukan lagi, soalnya kita sama-sama tau kalau Ganjar-Mahfud punya sepak terjang tanpa pandang bulu kalau berantas korupsi.  Emang ada pasangan Capres-Cawapres paling komitmen berantas korupsi selain Ganjar-Mahfud 🤔  #GanjarMahfudApp #ganjarmahfud… https://t.co/ScNgj02OqL";0;0;0;2;in;2366752034;1730897139780477103;Ganjaran_app;https://twitter.com/Ganjaran_app/status/1730897139780477103
Sat Dec 02 10:30:07 +0000 2023;1730897122256679049;"Debat Cawapres Dihilangkan, TPN Ganjar-Mahfud: Ini Akal-akalan KPU https://t.co/pCDVht53lp";0;0;0;0;in;39074801;1730897122256679049;TPNGanjarMahfud;https://twitter.com/TPNGanjarMahfud/status/1730897122256679049
Sat Dec 02 10:30:00 +0000 2023;1730897095689707985;"Ganjar dinilai sebagai tokok pemersatu https://t.co/XvlTKc2DnK";0;0;0;1;in;231355136;1730897095689707985;SINDOnews;https://twitter.com/SINDOnews/status/1730897095689707985
Sat Dec 02 10:29:51 +0000 2023;1730897055525355585;"××× Selamat Datang di Rote  Presiden RI ke 8  Ganjar Pranowo  Rakyat ingin selangkah lebih dekat dengan pemimpinnya https://t.co/vIuS4Dwyln";0;0;16;28;in;880019254027866113;1730897055525355585;007koteka;https://twitter.com/007koteka/status/1730897055525355585
Sat Dec 02 10:29:48 +0000 2023;1730897043277926622;"Welcome to Rote, Ganjar Pranowo 🫶  Begitu sejuk dan teduhnya nuansa sambutan warga Rote, untuk Capres kesayangan rakyat yg satu ini 🥰 Dimanapun paknGanjar berada,disitu ada hati para warganya..🤟🇮🇩 https://t.co/SPb6HS5F0G";0;0;7;12;in;197373511;1730897043277926622;TeweL0101;https://twitter.com/TeweL0101/status/1730897043277926622
Sat Dec 02 10:29:41 +0000 2023;1730897016744730969;"@ganjarpranowo Nah kan di sini sudah terbukti jelas pak ganjar ingin Indonesia maju 🤟♥️";0;0;0;0;in;1626548590943551490;1730804230074888561;AinkMaung___;https://twitter.com/AinkMaung___/status/1730897016744730969
Sat Dec 02 10:29:40 +0000 2023;1730897012420428108;"Inisiatif Pak Ganjar dan Pak Mahfud MD menunjukkan komitmen mereka terhadap perkembangan pariwisata. Semoga program ini memberikan dampak positif dan berkesinambungan. @RPraseka  GPMMD 4Ende https://t.co/vyjqUYZntj";0;0;0;0;in;1687365469895073792;1730897012420428108;sdntaqsa;https://twitter.com/sdntaqsa/status/1730897012420428108
Sat Dec 02 10:29:35 +0000 2023;1730896990068969908;"Pak Ganjar membawa semangat baru untuk meningkatkan daya tarik destinasi wisata. Langkah progresif ini pasti akan membuat daerah tersebut semakin dikenal. @rais_tjg  GPMMD 4Ende https://t.co/wWK4xrDJo3";0;0;0;0;in;1686215400709861376;1730896990068969908;mawarulfa22;https://twitter.com/mawarulfa22/status/1730896990068969908
Sat Dec 02 10:29:32 +0000 2023;1730896978102603928;"ga kebalik nih? kok menurut gw pendukung ganjar larinya malah ke prabowo, isinya kebanyakan orang2 pdi semua, pindah haluan dr pdi ke pks udh kayak murtad brok";0;0;0;0;in;471791700;1730896978102603928;maswildans;https://twitter.com/maswildans/status/1730896978102603928
Sat Dec 02 10:29:22 +0000 2023;1730896936109269242;"@ilhampurnama887 Ganjar tanpa jkw itu nothing";0;0;0;0;in;1317750858256240640;1730757133275189743;anakodok2009;https://twitter.com/anakodok2009/status/1730896936109269242
Sat Dec 02 10:29:15 +0000 2023;1730896907701276713;"Langkah Pak Ganjar memperkuat hubungan antara pendidikan dan dunia usaha adalah solusi yang cerdas. Anak-anak kita akan lebih siap menghadapi tantangan masa depan. @MRPahle  GPMMD 4Ende https://t.co/rEjTabAUDX";0;0;0;0;in;1688461079826116608;1730896907701276713;Lolitarahma41;https://twitter.com/Lolitarahma41/status/1730896907701276713
Sat Dec 02 10:29:13 +0000 2023;1730896895785238879;"@zoelfick Rakyat bersama Ganjar";0;0;0;2;in;1168705905015148546;1730885460761977158;BungkusTukang;https://twitter.com/BungkusTukang/status/1730896895785238879
Sat Dec 02 10:29:09 +0000 2023;1730896880090169791;"@ganjarpranowo Semakin banyak yang mendoakan untuk keberlangsungan pak Ganjar memimpin bangsa 🔥";0;0;0;0;in;1704610855785316352;1730804230074888561;FerryMahen28399;https://twitter.com/FerryMahen28399/status/1730896880090169791
Sat Dec 02 10:29:08 +0000 2023;1730896875811995709;"Semoga upaya Pak Ganjar dan Pak Mahfud MD membuka peluang baru bagi ekonomi lokal. Destinasi wisata yang dikelola dengan baik pasti akan menjadi daya tarik yang kuat. @Rqwna_  GPMMD 4Ende https://t.co/QKSPJvIiIQ";0;0;0;0;in;1686935596617654272;1730896875811995709;maxstorm294673;https://twitter.com/maxstorm294673/status/1730896875811995709
Sat Dec 02 10:29:06 +0000 2023;1730896868513919198;"@Ganjar_Mahfud03 Senga di naikin karena untuk Kampanye dan untuk pemgaturan lainnya demi memenangkan Pilpres 2024";0;0;0;0;in;1580062025199194112;1730242857565360518;muhammadsaidh22;https://twitter.com/muhammadsaidh22/status/1730896868513919198
Sat Dec 02 10:28:57 +0000 2023;1730896828919693527;"@PDI_Perjuangan Apa ganjar masih islam? Kog ikut tata cara ibadah agama katolik?";0;0;0;0;in;1654502215707443200;1730894655313883205;Muhamma90716489;https://twitter.com/Muhamma90716489/status/1730896828919693527
Sat Dec 02 10:28:49 +0000 2023;1730896798267679045;"@PartaiSocmed @aniesbaswedan Kalok di lapangan saya sering kerja sama dengan tim ganjar. Walau pun saya pihak anis. Iya gak tau lagi sih... Kalok di media gimana.😉 https://t.co/EFWNzoDAqT";0;0;0;0;in;1716109076739063808;1730537314248798342;asika_putri7;https://twitter.com/asika_putri7/status/1730896798267679045
Sat Dec 02 10:28:49 +0000 2023;1730896795801412087;"Itulah mengapa Ganjar dan Mahfud menempatkan desa sebagai prioritas pembangunan di masa depan. Terlebiih lagi, disparitas pembangunan antara desa dana kota perlu terus diperkecil agar tidak terjadi kesenjangan.";0;1;0;0;in;47274731;1730896743406150111;okezonenews;https://twitter.com/okezonenews/status/1730896795801412087
Sat Dec 02 10:28:47 +0000 2023;1730896790285934983;"Visi Pak Ganjar menciptakan lulusan yang tidak hanya cerdas tapi juga handal di dunia usaha sangat menginspirasi. Semoga pendidikan Indonesia semakin berkualitas. @mrJames_89  GPMMD 4Ende https://t.co/JPI2Z9Ol3n";0;0;0;0;in;1688411357409083392;1730896790285934983;RitaYusnitaa;https://twitter.com/RitaYusnitaa/status/1730896790285934983
